date,comment
2024-02-14T05:02:58+0000,Not to be that guy but how will the Nintendo switch play those dual screen games
2024-02-14T06:18:56+0000,They say the next VGC is going to be held at San Francisco gaspunovagaspNot sure if theres any truth to that
2024-02-14T11:16:23+0000,Honestly id be fine with them skipping a new game this year if it meant they had more time to work on the next title But i know that is kinda unrealistic and unlikely given todays standards for the seriesThat is why i do think that an Unova remake is the most likely scenario Not because i think everything the company posts on social media is a hint somehow but rather because i think that is the best strategy for the momentFor one its too soon for a new generation It shouldnt be long until the next Nintendo console and they already tried a fair amount of experimental titles on the current hardware It is only logical they take advantage of what they learned from these titles and apply it to something that can be seen as the amalgamation of all the successful features they implemented lately rather than another attempt of getting their bearings into something new Hence why i dont see a repeat of Lets Go and Legends happening for now though i can see a few features from PLA carrying over due to the critical acclaim some that may have been too late to add to SV since they were being developed at the same timeA remake is a good opportunity to include more features than usual because they dont have to worry as much about writing and designing
2024-02-14T20:09:31+0000,It wont and we have no need to port themEven better for TPC because it gives them an excuse to push more remakes In fact due to the success of both Lets GO and Legendstechnically BDSP too in terms of initial sales but lets be real it flopped I have a feeling were gonna be seeing A LOT more remakes in the future
2024-02-14T23:08:25+0000,My thought on this is that theyll do new versions of Johto as well as remakes of Black and White 1 and 2 without a doubt within the next few years As for whether or not theyll remake X and Y onwards I think it all depends on one thing if there is a new feature that requires them to be remade FireRed LeafGreen HeartGold and SoulSilver were all made with the intent of implementing the revamped battle system from Ruby and Sapphire into Kanto and Johto And I feel that the remakes weve had since OmegaRuby and AlphaSapphire have been made with the purpose of implementing the Fairytype introduced in X and Y
2024-02-14T23:28:30+0000,Well lets be honest Onlyremake was made with a precise mechanical solution in mindFRLG along withand was made to correct the issue of Ruby Sapphire having neither backwards compatibility nor a daynight cycle These games allowed players to effectively obtain all the pokemon that werent obtainable in Ruby Sapphire Obviously they couldve just added all of these mons to but why do that when you can sell three games lolEvery subsequent remake was made for no other reason than to capitalize on the success of FRLG after realizing Pokmon fans are big on nostalgia Unfortunately they severely dropped the ball on BDSP Hopefully they dont make that same mistake with Gen 5
2024-02-15T15:19:51+0000,a while back Khu made a post talking about the locations focused for the next games in 2024 They were JohtoKanto Unova and Paldeaon top of that hes made posts too asking what everyone thinks well be getting in terms of games Options being remake spin off paradox or legends respectivelyfew days ago somebody made a concept of a hybrid game see photo below Khu recently has liked it and reposted it on his account as well has posting photoshopped versions of Reshiram and Zekrom with HoOh and Lugia design elements onto themdo you think some sort of paradoxical take on these games are on the wind a legends game taking us to and from the Unovas future and Johtos past a whole new amalgam region called Unohto We get both a legends and a remaster but one is in Johto and one is in Unova Unova remaster with Johto DLC like gen 9swhat are your takes are this rumoring and speculation
2024-02-15T15:51:08+0000,Ive heard of this I dont know if I like the idea tbh Id rather have a proper Johto remake than some weird otherworld version where Reshiram and HoOh are one being though Ive got to admit the designs I saw were pretty cool But if it had good graphics and wasnt easy like LGPLGE Id play it anyway
2024-02-15T16:10:49+0000,When those posts came up what most people were speculating were straight up Unova remakes and the Game Boy games coming to NSO
2024-02-15T16:11:24+0000,If they somehow cram in Unova and Johto together then it would be kind of funny that Johto has to again share a game with another region
2024-02-15T16:13:42+0000,I also dont know why they would combine Unova Johto and Kanto together into one game
2024-02-15T16:38:26+0000,Because it would make them tons of money and regardless of what people think a game that has 3 regions in it would be one heck of a major pull for people to get the game
2024-02-15T16:40:16+0000,Its still something they said they would never do again We only got a two region game back in Johto because they made Gold and Silver with the mindset that they would be the last Pokmon games they would ever make and they wanted to go all out on it as a result A three region game would be a massive sink of money and development time that I dont think they would go for
2024-02-15T16:47:12+0000,DLC was also something that was considered something they would never do and yet we got DLC in the last two recent generations Also most people were probably not expecting to get something like Legends Arceus until it was actually revealedSure its debatable whether they would put 3 major regions in a game like that buts its not something that is impossible or that they would never do especially if the game winds up being in 2DAnd before you try to argue that they wouldnt have a 2D Pokemon game again BDSP exist which was basically just 2D lifted upIf they have done something once before then its possible they can do it again
2024-02-15T17:02:05+0000,The only way I would see them ever going them route is if they decided to go the full on MMO route which I highly doubt
2024-02-15T19:39:27+0000,You already have gen 8 and gen 9 with 3 different areasIf a Pradox game is happening all it would be Id wager is something similar to how we can jump from Paldea to Kitakami and to BB Academy
2024-02-15T19:48:11+0000,Although in those cases its more comparable to the Sevii Islands than a full on region
2024-02-15T21:33:14+0000,How big are those DLC maps compared to Paldea anyway It took me about 2 weeks to explore every corner of the Paldea region it was just THAT big Kitakami seemed at least a quarter the size of Paldea Not sure about the Blueberry Academy
2024-02-15T22:25:20+0000,PokemonThey havent called them directs in yearsNot only do they like the alliteration but it separates them from Nintendo and their Nintendo DirectsAnyway I think people expecting a Legends game are a little too ambitious as I feel Legends Arceus was a flash in the pan due to circumstances in attempting to remake Diamond and Pearl in the Gen 8 style only to be redirected into what we got with the assets they had And obviously change things to better suit that game as well as get it out on time for Scarlet and Violets announcement but after BDSP so to not cannibalize that games sales as BDSP was obviously a last minute decision to capitalize on those that wanted true Diamond and Pearl remakesThey said PLA and ScVi started around the same time they never said PLA was intended to be what it was going to end up from the startIn the end of the day any leaks that say theyre announcing games during a Nintendo Direct is false because we should all know by now that Pokemon doesntmain games during Nintendo DirectsAs for what I hope for Eh Ill be minimal and say we might get another remake either Johto again or BlackWhite Probably something BDSP styled because Lets Go was seemingly made due to Gos popularity and the mobile game has waned over the years while I already said a Legends game would be off the table due to how I feel it wasnt plannedAt most they might try to opt for another round of DLC for Scarlet and Violet anything to probably get the remaining transfer only Pokemon onto the SwitchBecause given Dexit a Johto remake wouldnt allow Unovan and Kalosan Pokemon like the Elemental Monkeys and Furfrou and a Unova remake would just have the Unovan PokemonWell duh DLC was something they never do at the time because the games were on the 3DS and they talked constantly about how they werent going to do DLC on the 3DS due to hardware limitations and things like thatWhich was why we all expected a 3rd version or updated games remember Pokemon Gun Honestly their methods of doing updates on the 3DS were terrible considering Pokemon and moves added to one game couldnt be obtained in others like ORAS Megas and USUM Ultra Beasts and Dusk LycanrocAs for Legends Arceus people certainly didnt expect it but they sure as Giratina wanted it because so many were burned by Sword and Shield not being the evolution of the Pokemon franchise like Breath of the Wild and Mario Odyssey wereCant tell you how many This is what they should do for Pokemon Switch news posts and videos that popped up between the Switchs announcement and the communitys reaction to Lets Gosreveal And after with some people not even considering Lets Go being mainline games despite GameFreak saying it was and them using footage of it during their rantsThis was what Pokemon Switch SHOULDVE been
2024-02-16T06:50:23+0000,Honestly Im hoping for a few announcements1 I want a new Johto game It has the post game with Kanto and has some of the best pokemon I would want more inclusion from newer generations stupid BDSP and maybe some regional forms Im also good if this were a Lets Go kind of game2 I want another Legends game Celebi Kyrum or even Zygard Imagine going to the war and getting a special Floette like AZ had3 I want another DLC to drop for SV solely to keep me on those games and prolong it as much as possible before Gen 10 drops I dont want a rushed game I want something done REALLY well So add another DLC where they shoehorn the rest of the Pokemon into the games4 Last but not least I want like the Virtual Console did with the 3DS and have the Switch drop all the old GB GBA and Gamecube Pokmon games It would be pretty awesome to play some of those older games again and move Pokemon up directly from them
2024-02-16T07:24:27+0000,my dream announcements for this presents would have unova remake in any form be it a faithful ILCA remake a legends game a hgssoras style remake where they let us use newer mons too or even black and white 3hoenn pokemon being announced as coming to smile or shiny pokemon in smile because i like the art of smilea new rumble game with shinies there hasnt been a new rumble game since 2019 i miss rumblemaybe something to do with johto too i know its been hinted at
2024-02-16T15:11:09+0000,If they announce a Johto game I want Johto Pokemon to actually be obtainable IN Johto and not Kanto or really late in the game like in Mt Silver
2024-02-16T15:49:32+0000,Thankfully HGSS added the new Safari Zone to allow you to get plenty of Johto mons before the postgame I also want the Gym Leaders to use more Johto Pokmon on their teams Across all eight Gym Leaders a total of four Johto Pokmon were used those being Whitneys Miltank Jasmines Steelix Pryces Pilowswine and Clairs Kingdra The other four Gym Leaders Falkner Bugsy Morty and Chuck use Kanto Pokmon only
2024-02-16T22:59:49+0000,My biggest hope for a Johto game is a modern day sequel that focuses and expands on Johto Its a region that for me has always felt in Kantos shadow It deserves to stand more on its own two legs Like BW2 we should see more regions and areas make the region bigger Introduce modern concepts like regional variants and the thirdfourth legendary Over 20 years has passed since Gen II was launched and seeing that inuniverse could be really cool
2024-02-16T23:19:29+0000,I would love to see Black and White remakes but I would personally have the National Dex updated to include ALL Pokmon released so far and give certain Pokmon new Regional Formes that can be obtained through a brand new Evolution Stone
2024-02-16T23:45:20+0000,Im hoping we get BW remakes this year while Johto remakes could be for the next system since they were already remade once before
2024-02-17T00:14:41+0000,At the very least we should get the BW2 Pokedex any new evolutionsforms since then Thats all I ask for
2024-02-17T04:28:26+0000,Considering GameFreaks stance on keeping the pokedex small Black and White remakes would likely include only the Unova Dex the nonUnova Dex Pokemon obtainable post game and maybe a select group of othersAny regional forms would either be nonexistent because they didnt have them in the original games BDSP didnt allow for regional forms for the Pokemon that had them but were obtainable in BDSP or be only for select Pokemon available after Gen 5 probably for those that cant be obtained in a Switch title yet outside the Unova Dex and none of them startersWere never going to have them pull out all the stops for Black and White remakes And the only way they would possibly handle All 649 Pokemon available up through Black and White at the time excluding the regional forms like they did for BDSP is if they make Black and White remakesBDSP
2024-02-17T14:19:11+0000,That would just mean Furfrou as it and the Watchog line along with the Simi trio are the only Pokemon remaining to not be available in a switch game beyond some mythicals
2024-02-17T16:42:48+0000,I think that eventually every single Pokmon will be available in a game on the Switch This might end up meaning that Unova gets skipped in the remake order and they jump straight to Kalos instead
2024-02-17T17:29:38+0000,Now that you said that Im picturing BW3 or Legends KyuremVictini Kalos remakes
2024-02-17T19:36:20+0000,Just had to fix that for you lol Everything else is fine
2024-02-17T21:26:32+0000,What I want the most is remakes of Black and White that incorporates things from B2W2
2024-02-17T22:46:29+0000,Hey Id be fine with both sets getting remade within the next few years
2024-02-17T22:48:08+0000,Just give me the BW2 Pokedex the PWT Black TowerWhite Treehollow hidden grottos and challenge mode and Ill be happy Im sure we wont get any of those thoughOr I would even be OK with this Just remake both sets of 5th gen games One set this year another set next year BW2 are sequels and have enough new content that they would feel fresh if released as a 2nd set of remakes the following year
2024-02-18T00:41:32+0000,So would I but after things like Dexit and BDSP having only Gen 14 Pokemon I find it hard to believe that a Unova remake game would have Pokemon beyond Gens 15 My ideal game announcement would be a Johto remake or just a new Unova game that is similar to Legends Arceus
2024-02-18T01:10:18+0000,Not to nitpick but the Johto Safari Zone was still a letdown There were only about a dozen or so Johto Pokemon available in it before the postgame almost all of whom could be found in other areas of the region preE4 anyways with a few exceptions such as Misdreavus and MurkrowIf we do get a Lets Goesque game set in Johto then I do think that well get better Johto Pokemon distribution and better Gym Leader rosters Its just funny to me that weve had to wait almost 25 years for GF to fix a problem that couldve been avoided during Gold Silvers initial development
2024-02-18T04:42:02+0000,Notice something battle gimmicks are getting prefixes around the power of ten Mega million evolution Gigabillionntamax Teratrillionstilize So does this mean were gonna get a Petaquadrillionsomething in Gen 10 or 11
2024-02-18T18:05:34+0000,I reckon any BW remake is going to mix it up massively BW3 feels like the way they might go but PLA changed things up so much that I reckon we must be looking down the barrel of something more new and less remake Like returning to that world in a new way probably open world like SV with a new take on all the old locations
2024-02-18T18:12:40+0000,I dont think Pokemon will want to share a short hand name for a gimmick with PETA
2024-02-18T18:58:21+0000,I think that they would still do a traditional remake if they decide to do a more experimental style so that new players wouldnt have to hunt down an old system on a site like eBay or Amazon in order to enjoy the game as it originally was which was one of the reasons why I believe BDSP was even made
2024-02-18T19:59:42+0000,I highly doubt itThere is a why theyve had every Switch game have a limited pool of PokmonWeve never been given a true reason just that theyre doing it and theyre likely going to continue to do itAssuming they even consider it a problem in the first place that isThey probably thought the Pokemon distribution and the Gym Leader rosters made perfect senseIll throw my tinfoil hat theory back in and say I think BDSP were made the way they were because they originally intended for Legends Arceus to be the Diamond and Pearl remakes before it became its own thing originally in the style of Sword and Shield until they had to run it back in scope and make it much more simplistic while BDSP were made just in case people didnt like LegendsCover their ground sort of thingBut I believe a smaller scope remake would probably work more since GameFreak got complaints about Scarlet and Violet so they might not be able to split their employees between the next gen games and a smaller project like Lets GoLegendsMight as well make another BDSP style game if it can be done by another company
2024-02-18T20:48:22+0000,Thats not what I meant I actually meant that every single Pokmon will eventually be available to catch in a game released on the Switch Currently the elemental monkeys the Patrat line and Furfrou are unavailable in a Switch game In fact Furfrou has not been available to catch since USUM and the Patrat line and the elemental monkeys have not been available since XY
2024-02-18T21:24:50+0000,Its possible though not certain Remember the Zmoves as far i can can see their name seems at least according to online sources to be a translation that literally mean fullpowered moves or Zenith rather than a prefix around a power of number 10
2024-02-18T23:06:55+0000,Well if Generation 5 is going to be remade I wonder what additional features the games will have I hope Join Avenue gets some upgrades Although I dont think Well have the luxury of the Dream World
2024-02-18T23:16:03+0000,i legit think a faithful unova remake would work considering unova is pretty standalone as a region and game with it having been a softreboot on its own with very few returning pokemon until the sequel bdsp was bad because it was diamond and pearl and as platinum is the superior version of sinnoh with a way better dex it was not as fun to play but unova COULD work as a faithful remake though the graphics would be ugly if it was done by ILCA unless they did it like an XY style of models as thats what unova characters in a faithful style would look of
2024-02-18T23:18:57+0000,What concerns me about a faithful remake apart from ILCA being involved is that they might cut all of BW2 content
